channelId,customUrl,title,description,country,viewCount,subscriberCount,videoCount,madeForkids,creationDate
UCORGMnH4-qE5MS043H4Gjxw,@asmrplay2499,asmr play,aiy6m1s8j0,US,867,4,37,n/a,2020-04-28T17:17:22.901337Z
UCfvAnOlubeU4YgQKP7S0aQw,@asmrtayam1612,ASMR tayam,,n/a,3987,41,29,n/a,2018-08-08T13:10:27Z
UCP4Xdfa5dSAXFMOtOt-l-Cw,@valeriyaasmrpatreon7308,Valeriya ASMR Patreon,,n/a,0,733,0,False,2019-08-19T18:42:20Z
UCcRupdRLxdh2O0u8Y0S0ozw,@calmunintentionalasmr1320,Calm Unintentional ASMR,"Now doing Unintentional ASMR!!!  Triggers include soft spoken, hand sounds, squishing, scraping, tapping, sticky sounds, & more! 
Focus on sound! Zzz ( λ _ λ)  Subscribe!",US,611787,2630,21,False,2016-07-05T04:02:08Z
UCAsU39HcHln04rIF7iK2D2Q,@asmrreserved7231,ASMR Reserved,,US,3757,5,11,False,2021-06-26T20:33:37.696315Z
UCk-CXskrvdE_vq2aMJwq9pA,@crazyasmr9529,Crazy ASMR,Hi. Gays))) I’m crazy 😜😝😆,n/a,3679,6,15,n/a,2019-05-23T13:13:13Z
UCq8aCBekAOXFTGbtP3CGCpQ,@asmrgames8751,ASMR GAMES,Come in and enjoy ASMR game!,n/a,1237021,2070,635,n/a,2021-11-30T12:53:09.728912Z
UCpaqbr1JlUxVSF_4RhJvGtw,@dameowasmr1085,DaMeow ASMR,,US,802,38,2,n/a,2022-07-31T12:54:38.209472Z
UC7ZPOsQGV6mbnVmDzIoRH5g,@asmrsleep5479,ASMR sleep,"Asmr🥑
Подпишись🍎",n/a,330,49,6,n/a,2018-03-12T09:34:51Z
UCwAKj9y_BUv6o65xvW-XsRA,@asmrfedya6196,ASMR Fedya,"Мои дорогие,если вы хотите успокоиться и получить ""дозу мурашек"" то вам сюда",RU,900,8,3,n/a,2013-04-24T15:43:38Z
UCMpRjnwmWWJfvY7NL2W-V0g,@relaxingasmrwithflora1,Relaxing asmr with Flora,"

Peace. Tranquility. relaxation. These are words that come to mind when in the midst of nature. In the go-go-go culture we live in, those sensations can be hard to come by. Listening to nature sounds, such as this recording of a stream, can bring back that feeling of calm. This water sound has many different elements. Closest to the viewer/listener, you can hear the gentle sounds of water lapping. A little further back, you can hear the ambient noise of a stream. In the distance, you can hear the cascading sounds of water flowing over a small waterfall. And deep in the jungle, you hear the sounds of cicadas singing. All of the water sounds together create a relaxing ambience. This water white noise is helpful for blocking out annoying sounds so that you can sleep, study, focus or relax. It'

",EG,36,6,3,False,2022-09-11T12:02:43.933418Z
UCwxK3XMcn86Cv5BQu7PaA2g,@ksuroasmr4552,KSURO ASMR,,n/a,131,9,2,n/a,2022-07-01T14:55:55.409973Z
UCTEhEaeEagm5Zsae7CMRJpw,@sofiasmr1340,sofi asmr,,n/a,1069,16,14,n/a,2020-11-08T12:25:24.086401Z
UCARnqScpuMxzkS89-FvSRCg,@user-sk1wg1me2w,𝙰𝚜𝚖𝚛 𝙻𝚊𝚒𝚖,,n/a,2160,12,1,n/a,2022-06-13T11:26:55.790493Z
UCOCacI3bA7OojJqybpfxFEA,@kiraasmr,Kira ASMR,"Привет. Меня зовут Кира. Надеюсь, что мои видео вызовут у Вас мурашки.

Hi. My name is Kira. I'm from Russia. I hope that you will enjoy my videos. I hope that they will help you relax.",RU,5007,27,5,n/a,2015-06-21T14:16:43Z
UCzWyMMBiJ4vA7PIRE1_w97g,@hallieasmr824,Hallie ASMR,,n/a,2123,55,12,n/a,2021-08-22T06:59:19.919097Z
UCIJ35zZtkmYh8DfTKsmNbnQ,@user-po3cz3zr6e,asmr,,n/a,0,11,0,n/a,2022-01-22T11:13:09.569815Z
UCffFoXeJAkEC9uzMU1CFwVg,@asmr-nevskaya382,ASMR - Nevskaya,"Hi, I'm a beginner ASMR blogger. There will be a lot of nice goosebumps sounds on this channel. I apologize for the quality of the video, but this is just the beginning. In the future, my channel and I will try for you and develop only for the better. Please subscribe, dear friend.



",US,1221,10,7,n/a,2022-01-02T16:20:30.158466Z
UCJT-plLd19qbaS06PdWWXAg,@alesiaasmr2277,Alesia ASMR,Buna ma numesc Alesia și am creat aceasta pagina pentru ASMR. Distracție pe acest canal,n/a,577,11,3,n/a,2018-11-04T21:55:13Z
UCnfXgmRrVVRy3-MP4zbXeKg,@mazeasmr8907,maze asmr,,n/a,1351,19,13,n/a,2021-08-01T08:36:05.901394Z
UCziLP4eMIA_AAzyjgmJZ1FQ,@user-rj5cx1id4o,той Пацюк ASMR,Дівчина з України записує асмр на телефон 🤟🏼,n/a,303,56,2,n/a,2022-05-04T09:16:49.048229Z
UC32Y_xHLM0cU3aypGU9Qgfw,@kotyaraasmr8777,Kotyara ASMR,,n/a,0,48,0,n/a,2018-03-26T12:16:34Z
UC0AQhlJpBzlLgB-VzZhtLMg,@asmr777cutting9,ASMR 777 CUTTING,"ASMR Slicing Game is a fun And relaxing 3D ASMR simullator in which you will cut everything that comes to hand: from kinetic sand to unusual shapes. Time to stop and  calm down, take a break from the worldly bustle. Beautiful cutting of kinetic sand with a pleasant sound especially at the end of the day or at bedtime oddly satisfying video sleep",US,0,31,0,False,2022-06-06T08:43:16.308934Z
UClVKPX9ikcN4Srg7U0rnuZA,@asmrstories3411,ASMR Stories 😲❤,"Истории АСМР 😆
",RU,1419610,6380,11,n/a,2020-01-04T13:56:45.452593Z
UCmeVDkxDLvDKv1E4bqpA4Xw,@torasmr6016,Tor ASMR,,n/a,623,9,9,n/a,2021-01-18T10:48:16.59309Z
UCh3WFnwslmryEQLW--way3g,@klausasmr6069,Klaus Asmr,,n/a,203,8,1,n/a,2020-12-03T13:52:16.589002Z
UCPyHnMKngv7kY-I82W8kjLg,@ofrcasmr5356,OFRC ASMR,,n/a,0,57,0,n/a,2022-05-23T12:24:22.687101Z
UCZIkqMlv8_gHxZ945bIc61A,@user-bi4du6os4l,Creep. ASMR,ASMR FOR YOU,n/a,733,8,4,n/a,2019-10-26T15:17:59.569537Z
UC7NKTOYvImPv7VJa5F1GboQ,@nickasmr8600,Nick ASMR ,"🍔🧀🍫🍗 This is an ASMR video. To experience ASMR tingles, PLEASE WEAR HEADPHONES. If you do not enjoy EATING SOUNDS, DO NOT WATCH 🍔🧀🍫🍗

What is ASMR?
Autonomous Sensory Meridian Response is an experience characterized by a static-like or tingling sensation on the skin that typically begins on the scalp and moves down the back of the neck and upper spine.",RU,0,310,0,False,2022-03-11T19:24:08.372382Z
UChsbor6kcxDxl3AZ0C5LBBw,@lilisasmr2291,Lilis ASMR,,n/a,1164,77,4,n/a,2021-05-06T18:02:06.15654Z
UCyPi0zFqu0eGlkyv7WKoCug,@asmr-win639,ASMR - Win,,n/a,298,7,9,n/a,2021-06-20T11:23:26.438382Z
UC7jULykucI2IOBRYSpxq3NQ,@asmrvip2562,ASMR VIP,"ASMR for you! 

",US,11,1,1,n/a,2022-03-08T15:23:57.627664Z
UCaDHphbAOaAUezqOMLcMJEQ,@irina_skala,ASMR THE BEST video relax for sleep,,US,158349,501,20,n/a,2011-01-07T03:46:02Z
UC-9Q-O1zJAjRXH6ySIm98aA,@whimsyasmr249,whimsy asmr,Приветствую вас в мире asmr. ,n/a,8923,2910,2,n/a,2021-02-24T14:17:03.783787Z
UC3aVoMnLm4MQGGLGB0MKqsw,@frostbearer,frostbearer asmr,relaxation along with triggers,RU,580,17,1,n/a,2018-01-17T15:29:36Z
UCGhgNXms09xz06mUfOplu8w,@daphsasmr7221,Daph’s Asmr,Hello guys! I’m Daph and I post every Saturday and Tuesday but since I’m new I’m going to upload consistently. Bye 👋 ,n/a,340,13,2,n/a,2022-10-29T15:07:55.579686Z
UC3pG-MjNMn0Q6mvI_GlVetQ,@elizavetheyasmr5875,Elizavet Hey ASMR,,n/a,2744,34,6,n/a,2019-01-13T13:05:05Z
UCiZKNjQDb3YATsuRjXtLSYg,@asmrsmart226,(ASMR°°°SMART),,n/a,1211,17,2,n/a,2021-07-01T12:42:37.757854Z
UCuPPyvTG6b_-_1fNmq6eW6w,@asmrmukbang7505,asmr mukbang🤭,Asmr,n/a,271890,1770,36,n/a,2021-10-04T00:40:34.796212Z
UCzLRArxpCF4z-_lQEcMMgZw,@allieasmr2259,Allie ASMR,"Hello, I am Allie! 

This channel mainly posts ASMR videos.
Hope you like it   : )


私のチャンネルへようこそ

ASMR動画を作ってます！
 よろしくお願いいたします : )",n/a,488,17,2,n/a,2020-01-20T13:27:40.851698Z
UCYZmC-2dy3g1b3NfHXquzkw,@relaxdreamasmr9225,RelaxDream ASMR,,US,84,11,2,False,2020-07-16T17:09:10.770035Z
UCtWlz-JTba_lrr1Cqweb3Yg,@asmrgamer_zr7842,ASMR Gamer_ZR7,"Our goal is 1000 subscribers❤️ Welcome to our channel🥰. The ASMR slicing game is a very enjoyable and relaxing slicing video. Pleasant and relaxing sounds in games.
I upload gameplay, fun relaxing moments and the best mobile games every day 👌 Subscribe to my channel👍 and immerse yourself in the world of exciting games in a quiet place 😃 
#asmr",US,343803,759,1573,False,2021-02-26T18:40:30.341877Z
UCz1ESwGqEvApZeVc2RS2AXw,@sportkidsasmr9195,SportKids asmr,,n/a,2144,50,17,n/a,2019-12-31T20:47:11.097966Z
UCoXcoX7igVov0sLnzsuWunQ,@camillka_asmr3077,Camillka_ Asmr,,n/a,747,13,4,n/a,2020-06-16T06:45:16.64026Z
UCyRO630sO6BfFQ4Zgb7rT_Q,@asmrwithkarolina261,asmr with karolina,,n/a,6491,55,8,n/a,2021-11-29T13:26:56.666663Z
UC26SwF5gLIJ3WLRWZfyJo_g,@svetaasmr5414,Sveta asmr,,n/a,280,2,3,n/a,2022-02-07T09:41:32.357116Z
UC20MBUWqsbTxBTsrWAs-kpA,@asmrmon3084,ASMR MON,Привет)),n/a,809,13,3,n/a,2019-04-08T11:50:46Z
UCjae9n9S6MFhuiZL5Cbjghw,@ggasmr2258,GG asmr,,n/a,580,21,2,n/a,2022-05-01T18:18:48.234285Z
UCIrUTcQZIyvbg1QX_QmD7Ig,@asmreating704,BACONU ASMR,,n/a,1758,5,8,n/a,2022-08-24T19:08:23.447261Z
UCFD7ZTDeQDo_XqRt1957Hmw,@asfasmr2252,ASF ASMR,"Welcome to my channel ""ASF ASMR"" 🎬 My name is Aleks. I met ASMR quite recently, but immediately fell in love with him. Now I am totally passionate about finding interesting and pleasant sounds, both in the wild and in the surrounding everyday things.

On this channel, I will post videos on various topics, but they will all be related to ASMR, meditation and relaxation. I promise to give you a beautiful picture and a lot of different sounds.

I would appreciate any support, in the form of subscriptions, likes and comments. Now I'm saving up for the best equipment for this channel!

I recommend watching the video with headphones , enjoy watching ! my hashtag is #asfasmr

Thank you for visiting !

Alex
",US,4740,45,12,False,2020-05-21T15:36:54.062581Z
UCzc8RiZLcWZxRyjx0yc_AKw,@asmrspace3073,ASMR Space,,n/a,1409,4,4,False,2021-09-06T20:32:02.246923Z
UC3rPB1ppF5wP8ypfCvpLlQA,@user-ed9eh3ey7x,Йорги ASMR,,n/a,33,3,1,n/a,2018-11-13T01:57:24Z
UCGJXJf4h750UxXHRPraCAQA,@asmrreeelax4688,ASMR REEELAX,,FR,162,2,4,False,2022-07-14T15:13:07.732626Z
UC4g-QtIvEn0zatym6NeS6tg,@linhtn2001,홍유Hongyu ASMR,,KR,1241249,7950,12,False,2019-12-26T04:42:34.577937Z
UCIyEswwQ3dMePyV661O29OQ,@asmrmaroc2223,asmr maroc,"Musique thérapeutique relaxante, calme l'esprit, le libère des émotions toxiques et attire les vibrations positives. Musique apaisante magnifique nature pour retrouver un sommeil profond régénérant. Paix intérieure et équilibre du corps et de l'esprit. Fond musical pour l'étude et la concentration, méditation, yoga.

✔ SABONNER • SUBSCRIBE (+ Click➝🔔):
https://www.youtube.com/channel/UCIyEswwQ3dMePyV661O29OQ?sub_confirmation=1

--------------------

AVANTAGES DE LA RELAXATION
La relaxation est peut-être la clé la plus importante de la santé et du bien-être. C'est l'antidote au stress connu pour contribuer au développement de la maladie.

Relaxation:
- Donne du repos au cœur en ralentissant le rythme cardiaque
- réduit la pression artérielle
- ralentit le rythme de la respiration, ce qui réduit le besoin en oxygène
- augmente le flux sanguin vers les muscles
- diminue la tension musculaire et l'hypertension
- calme les troubles nerveux.
",MA,221,7,7,n/a,2021-05-02T11:46:53.818916Z
UCjvZlFd3sMY-Y3Gqemj-new,@asmrasmrmischievousfox6458,ASMR Озорной Лисы / ASMR Mischievous Fox,,n/a,135,17,1,n/a,2019-09-15T21:25:51Z
UCXtw85h1fVeDMzNyikuFfrw,@asmrverohnika8776,ASMR VEROHNIKA,,n/a,2257,23,27,n/a,2018-04-24T06:33:03Z
UCUPyNbPCGxk2qPgIDmfgr_A,@_birdparadise,Pet Paradise ASMR,Enjoy our video! ,IT,17,21500,1,True,2021-08-25T17:11:17.097467Z
UC-uU8Y3jnbrnBD66X-fkudA,@asmrgamingfortnite3901,ASMR Gaming Fortnite,"


CONTACT / BUSINESS: borispavlov20244@gmail.com

13+
*Due to recent FTC rules, games on this channel are in no way indicative of its intended audience. 
Videos may contain mature language, topics and topics and are therefore not recommended for viewers under 13
",US,349924,6300,2,False,2022-01-28T17:45:04.016746Z
UC5wqIDcQtcutdUTYDFpw4Lw,@user-ko2ex9cr9s,ASMR.SOAP.PORTUGAL ASMR.SOAP. PORTUGAL,"Привеет всех приветствую на своем канале .. вхожу в число мыломанок так что можете просматривать мои видео с мылом у меня тут оочень весело ...🤗🤗🤗🤗 в моем инстаграме много разных мыл португальские и не только

 @asmr.soap.portugal",n/a,1388,19,63,n/a,2020-05-10T16:28:46.021801Z
UCOFH4iV28FDhsg8p6JjhLpg,@lilpop_edit,popi asmr edit,,n/a,21117,113,65,n/a,2022-12-03T15:32:40.264998Z
UC7eAW_2YI_qyWy5QXT4u48g,@asmrnikitatktkt857,ASMR Nikitatktkt,"Привет 👋, я Никита и на данном канале я учусь снимать видео в формате АСМР!",n/a,172,9,2,n/a,2022-07-13T14:40:12.309413Z
UCuvNI39jxOObFBKNyCrHbzA,@olgaasmr5383,Olga asmr,"Hi, im olga) 😘",n/a,2311,16,13,n/a,2020-06-08T07:20:52.48628Z
UCiFqDmCwI4-C0THWiqvMIEQ,@starryasmr2697,Starry ASMR,"Super Cozy & Relaxing Lofi ASMR.
Headphones Recommended. ",n/a,396,13,2,n/a,2022-10-08T23:08:30.360807Z
UCmI0ZzL9Xxhvxnyyw1zlOew,@benkoasmr4496,Benko ASMR,Helping you relax and fall asleep🌙,US,24075,330,9,False,2022-04-17T20:20:05.107921Z
UCyGH1A7gBldOAURQe1nhKRA,@asmrgaming2486,asmr gaming,"Привет, рада приветствовать тебя на своем канале! Здесь тебя ждут интересные и мурашистые видео, подпишись скорей!",RU,2026,37,3,n/a,2020-09-20T09:37:42.367148Z
UC-8FUCjONU1i8GXDgTFlkFg,@asmrstreamss,ASMR STREAMS,,GB,13453,83,16,False,2018-12-22T20:20:05Z
UCOI5xTpq_5dQYoXrhdgfQvQ,@tiktokasmr3086,Tiktok ASMR,"Hello there, everyone! You're probably wondering how you arrived at my ""about"" page. Fortunately, I have all of the details you require about my channel.

So you don't have to, I collect and organize ASMR tiktoks into one category. I hope these ASMR tiktok compilations brightened your day a little more than you anticipated.
",n/a,450352,1020,11,False,2022-01-25T01:08:37.32877Z
UC7Qlk2W1jLIRYXlJsgU3DLw,@lisaasmr3628,lisa asmr,hey girlll,n/a,1669,38,1,n/a,2019-01-18T09:18:06Z
UC4n7kFIb7TwbB69Q7qAvTJg,@asmrchinese,中文 ASMR Chinese,,TW,38562,3900,29,n/a,2018-06-12T02:07:56Z
UCBWL8w1Q51piYNRHSCl31Pg,@user-gb2es5hb5q,asmr ксеня,I will try for you and for your ears /я буду стараться для вас и для ваших ушек💋,n/a,40,2,1,n/a,2022-07-18T18:34:58.701964Z
UCCvUdQCb1uZlRw7AfaHIvYQ,@yarikasmr3547,YARIK asmr,Привет ! Ты На Канале YARIK asmr !,n/a,0,20,0,n/a,2022-03-29T15:20:54.160666Z
UCIv5ayX5Z4MBUH3NAC-_nPQ,@89asmr,89 ASMR,"Welcome to ""89 ASMR"" YouTube channel!

satisfying video,how to make,rainbow noddles,lollipop candy,kinetic sand,slime, playdoh, ASMR

Thank you for watching don't forget to subscribe & like~",US,0,43900,0,False,2018-07-15T13:35:36Z
UCEr5pSSO2eYx6piKfwPmyKQ,@dailydoseofasmr3749,daily dose of asmr,"Hello, YouTube! My name is Daniel  - I've been watching ASMR videos by accident ever since I realized that some sounds and movements make me feel blissfully relaxed. I watched the ASMR community turn into something incredible, and I decided that I wanted to join and become a part of it! You will see a lot of videos from me, from role-playing games to makeup, cosplay and original characters! I hope you enjoy it very much.",US,43271,25,47,False,2021-12-02T14:56:12.330663Z
UCLNwZE-KyDYUWUC4SfF5AtA,@asmrkeystey1920,ASMR KeyStey,,n/a,31,72,1,n/a,2020-12-11T08:23:56.233128Z
UCbtx0jtyE3XwdbIr1R30LFQ,@asmryourcrash4851,asmr your crash,,n/a,57217,139,3,n/a,2014-06-24T19:30:34Z
UCUxxELBIgeQz9ZSt9-TwMiQ,@asmraya9380,ASMR AYA,,n/a,59,8,1,n/a,2022-01-02T11:56:03.329734Z
UCeokHpQsYeh_F76VA9wbq6Q,@asmrkisan9825,ASMR KISAN,ASMR//АСМР,n/a,1245,15,18,n/a,2020-01-08T18:36:38.303601Z
UCkQRjaxfHvJW5pltB4r8xBA,@asmrlinachalk8030,✨ASMR LinaChalk✨,"Hi! Good day! Videos on asmr will be released on this channel. I will only do edits.

I will be very glad if you subscribe to me!
",n/a,127978,388,145,n/a,2021-03-07T18:39:48.071767Z
UCoTfU3LjklRhmuNs9Ok14Hw,@doganinsesleri,Doğanın Sesleri - Sounds of Nature ASMR,"Doğanın Sesleri - Sounds of Nature kanalımız doğanın bizlere sunduğu muazzam ortam içindeki huzur ve sakinlik istediğimizde, modern yaşamın stresinden uzak, gitmek istediğimiz huzurlu, sakin yerleri sizler için araştırıyorum. Bu iyileştirici videoları size, günün veya gecenin herhangi bir saatinde, dünyanın herhangi bir yerinde dinlenmeniz için ücretsiz getirmek benim için bir zevktir.
  
Bu videoları rahatlatıcı buluyorsanız neden arkadaşlarınızla, özellikle de stresli yaşamlar sürdüğünü hissettiğiniz kişilerle paylaşmıyorsunuz.

 Doğanın Sesleri - Sounds of Nature ASMR
",TR,12976607,25900,60,False,2019-12-16T08:56:53.142184Z
UCQoUCQQvBgPv3kMdGmFJYpg,@lalisaasmr8955,Lalisa ASMR,"*:･ﾟ✧ - Кукусики, мои самые любимые ребята и новые зрители канала *:･ﾟ✧ - Я очень хочу поприветствовать вас на моем канале, который посвящен замечательной серии игр The Sims!",RU,0,19,0,n/a,2016-09-23T12:16:26Z
UCXLxJUjdQA4laReY6xZCLrQ,@enderasmr510,Ender Asmr,,n/a,504,20,8,n/a,2021-01-18T19:38:52.38709Z
UCt9M7JbIEx5nxI0uGHlS_AA,@marfikasmr7826,Marfik ASMR,,n/a,16899,214,22,n/a,2019-02-23T14:26:45Z
UCBveVCNCoddbOZB8CIPgSww,@asmrgiv425,ASMR giv,💕давайте до конца лета 100 подписчиков💕,n/a,0,26,0,n/a,2021-01-31T18:20:13.044838Z
UCLsbQHXl8w7qzSybw03Opyg,@lanaasmr6916,Lana ASMR,,n/a,0,24,0,n/a,2020-05-07T19:17:04.114418Z
UCGEzVNv28O9CxhUmXVytJng,@user-df7rb5xe5m,Соня Корнеева+ASMR,,n/a,11076,56,36,n/a,2021-02-07T14:02:18.329877Z
UC-Gdcixqz2WQb1aEZ-G5yAA,@asmrshow7796,ASMR show,! ПОДПИШИСЬ ! ,n/a,4666,26,7,n/a,2021-05-28T12:51:38.086318Z
UCC_baS73pSO-qYPXLCBkSKw,@asmrtriggers8179,ASMR TRIGGERS,"HI GUYS!WELCOME ASMR TRIGGERS CHANNEL MAKE SURE TO SUBSCRIBE.I LOVE YOU💜

",n/a,8080,121000,144,n/a,2020-10-08T06:48:00.198522Z
UCu1hO8X5yG5V_kB3rk9IB1w,@lightasmr6756,Light ASMR,"Welcome to Light ASMR!

At Light ASMR we are aiming to bring calming videos to help soothe your soul while you drift off to sleep.
Our end goal will be to create campfire videos from around the world (but one step at a time)
",CA,19193,55,12,False,2013-12-03T13:30:12Z
UChqZBYJlaoQE46g2twEsTDg,@dianaasmr4363,Diana ASMR,"Привет 🥑avokadik🥑
",n/a,943,8,16,n/a,2019-12-27T12:28:46.431266Z
UCLcyg3kjSwlUxjnQhSMqfmg,@scottishmurmurs,Scottish Murmurs ASMR,"This is a channel dedicated to ASMR and the associated tingly sensations and relaxation. With a soft Scottish accent, I am excited to be bringing you exclusive content with the aim of stimulating your brain in order to send those delicious tingles down your spine and helping you relax and sleep. I am open to suggestions and will happily take requests for your favourite types of ASMR videos. I hope you enjoy this channel. 
Happy tingles,

x",GB,148837938,442000,923,False,2016-07-18T16:41:06Z
UCQzay2UPI_n-NFGz0Sa8NBw,@jodiemarieasmr,Jodie Marie ASMR,"Art keeps me insane, take me back to wonderland.

Welcome to my channel, my aim is to help you drift off into your dream world. Where everything is peaceful and calm.
Nothing is worrying you now, you are in a safe place with me. 
There will be the odd giggly content because I love to laugh and I am also stupid sometimes. 

Let's get our tingle on. 


PO Box - 
Jodie Marie ASMR
PO Box 18028
Halesowen
B62 2PP

Thank you so much for stopping by and if you happened to enjoy my content don't forget to like and subscribe.",n/a,21866546,119000,741,False,2018-12-04T21:59:30Z
UC6t5_BHeMjMTZF-67Tc1aEg,@belleasmr,ASMR Belle,"Hey! My name is Belle and welcome to my ASMR Channel.

For all business enquiries, please contact: info@dreamville.io

Donations and tips: https://streamlabs.com/asmrbelle/tip


",n/a,4171429,65600,112,n/a,2021-02-08T12:19:04.851441Z
UC7veOG6pUDXDPpkp5tFBRtw,@lizzielestrangeasmr,LizzieLestrange ASMR,"Hello there!
Thank you for taking an interest in my channel.
This is where I create videos to try and help you guys get some well deserved relaxation and sleep. 
As someone who struggles to get that rest time, ASMR has always been my go-to when I need it most and I felt it was time to give back to the community by means of creating my own channel to try and help others.
You may notice from the style of my videos that I am also a cosplayer. I thought this would add to the videos in some way that might make them more interesting to watch!

Thanks again and I hope you enjoy the videos!

- Liz x
",GB,8507081,63000,135,n/a,2020-11-12T12:08:21.470275Z
UCefnd-xkl95_wsIIAe2Fmaw,@asmrizak,ASMR Izak,"Hello GuySss, Izak here!

 welcome to My ASMR channel, Here I Bring You A Different Variety ASMR Content That You can hopefully Enjoy & Wind Down To!

What Is Asmr?
ASMR, a feeling of well-being combined with a tingling sensation in the scalp and down the back of the neck, as experienced by some people in response to a specific gentle stimulus, often a particular sound Or Sounds.

*Disclaimer* The video's i make are created for relaxation, entertainment and ASMR/tingles/chills, Which are inducing purposes only. For more information about ASMR and the Craze You can check out the Wiki Page below: 

- About A. S. M. R. ~ https://en.wikipedia.org/wiki/ASMR

My Channel Cannot Replace Any Medication or Professional Treatment. If You Have Sleep, Anxiety Or Any Other Trouble Please  Consult Your Doctor/Physician. Cheers :')


",GB,37949116,242000,768,False,2017-01-09T17:00:21Z
UC-MtmLd4PbmNuRaasDgBFBA,@asmrshortbread,ASMR Shortbread,"Hello there...
(GENERAL KENOBI!)

I am ASMR Shortbread (or ""Shortie""), a Scottish YouTuber who makes relaxation videos to help people sleep. All thanks to a mishap which resulted in a broken foot and three weeks off work, I have been making ASMR since 2018. Content creation has taken me on an extremely exciting journey and I've loved the process. You see, it turns out that sitting in my room whispering for thirty minutes actually soothes me almost as much as watching an ASMR video does. 

I hope you enjoy my videos, which consist of a lot of hand movements, personal attention and mindless ramblings.

Lots of love,
Shortie x",GB,22737040,142000,222,False,2009-12-28T18:21:12Z
UCphVSx-Rs3WTWfl1TRVRPwA,@caringwhispers_asmr,Caring Whispers ASMR,"Welcome to our safe space. 

My name is Amy, I Iive in England and I upload new content almost everyday (mostly LIVE replays)

My most popular ASMR themes are organised into playlists for your convenience.

Headphones are recommended to fully immerse yourself. 

Thank you for subscribing, liking and commenting. 

Relax and enjoy.

🔔 LIVE each night  (22:30 GMT) on TikTok: caringwhispers_asmr
📍 South-West, UK",GB,1711233,36700,482,n/a,2014-09-01T14:47:57Z
UC6ubm-rK9tdwfUhqvIDPddg,@misschloeasmr,Miss Chloe ASMR,"I make videos to help you relax and sleep!

You can find all my social media here: https://linktr.ee/misschloeasmr
Patreon: http://bit.ly/2gykZKW
Ko-fi: https://bit.ly/2IfZyhs
Paypal donations (Which are by no means required, but are hugely appreciated) ❤  https://goo.gl/KdKgZ9

------------------------------------
Equipment I use in my videos: 
 
A set of two NT1-A Microphone kits : http://amzn.to/2epltAf
H4N Zoom recorder : http://amzn.to/2ep8HS8
Sony A7 Mk III https://amzn.to/2XdYb7N
Tamron FE 28-75mm f2.8 https://amzn.to/2RxXXFd
Sony FE 50mm f1.8 https://amzn.to/3dUw1oi
Manfrotto 190xpro Tripod: http://amzn.to/2eL8F7H
Manfrotto xpro 3 way head : http://amzn.to/2goxSVF
Lilliput 5D-II/O/P Field Monitor 7"" : http://amzn.to/2epuyci
Konig & Meyer Mic Stand https://amzn.to/2Xrnyn1

These videos were created for entertainment purposes. To find out more about ASMR, please visit this link :
http://bit.ly/1aeE7Qy
",GB,15225913,87700,448,False,2014-07-15T19:33:44Z
UCExp9y-lrASQjmSfr5Uz8qQ,@asmreliza,ASMR Eliza,"Hi, I'm Eliza and welcome to my ASMR channel!
I post new videos every week :)

Like many people I've experienced ASMR for as long as I can remember without knowing there was a name for it. 

I discovered ASMR on youtube around 5 years ago and since then I have used it almost everyday to help deal with anxiety, stress and trouble sleeping. I hope that my content may be able to help you in the same way that other ASMRtists have helped me. 

My favourite triggers are personal attention, visual triggers and lights, so you can expect to see plenty of those on this channel. 

Thank you for being here! 
Now get comfortable, relax and enjoy :)",GB,17612758,102000,173,n/a,2020-07-03T00:36:55.925758Z
UC_2WIOsigsolWbjvPk5s_5A,@asmrkim8851,Asmr Kim8,"You can now listen to me on Spotify, Amazon Music, Samsung Podcast, Podcast Index and Listen Notes. Links are in the banner.
Hello my name is Kim. I have been a Holistic Therapist for 20 years. I am now doing more online and offering ASMR to you. I am currently using TikTok for my lives under the name of asmr_kim8 where I go live as often as I can, work permitting.  Headphone's are recommended for the best experience.
""ASMR""  Autonomous Sensory Meridian Response is a relaxing often sedative sensation, that begins on the scalp and moves down the body. Also known as ""Brain Massage"". it is triggered by placid sights and sounds, such as ""Whispering, Accents, and Crackles"". It helps with anxiety, insomnia and stress. Join me for my live session's on TikTok Sat & Sunday 8pm-10pm at asmr_kim8. Headphones 🎧🎧🎧🎧 Advised to feel the best effects. Thank you Kim ",GB,340822,9310,141,False,2021-03-17T16:27:45.635993Z
UCSXC_IyhEq7i90M_4ZGEq1g,@bedtimeasmr,Bedtime ASMR,"Hey! Welcome to my ASMR Channel! ASMR stands for Autonomous Sensory Meridian Response….which is basically relaxing stuff! I stated my channel in March of 2020 at the start of the first British lockdown. I started as I’ve enjoyed watching ASMR myself for the past couple years and; I needed something to do during lockdown! 

My current schedule is 3-4 videos EVERY WEEK!

I hope you enjoy my channel! Comment and let me know you’re here!


",GB,1368416,17100,278,False,2020-03-18T16:19:00.099757Z
